,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0
1,2.721836879579098,2.047157834378683,1.631210546470599,2.0247134676591303,1.5032011263902156,1.480402802382344,1.6409135669263906,1.366621881246698,0.5612806976005552,2.378435200791674,1.2739472001985601,1.7812983299626868,1.6498431424830873,1.2363711932074588,2.747465880907277,1.328584689956244,1.5473571722894712,1.6363475388274218,0.7242059517722866,1.8394120242865077,1.6520085096140198,1.3191974454307274,1.4631109331800056,1.5172587636177859,1.058418434151249,2.5356015458532837,1.5275164533684156,2.4871750556416035,1.5677649202565787,0.660240707892727,1.4444482050395193,2.345608387310455,2.144333797503314,1.4513028943705915,2.430375947640017,0.4762093819553139,1.728182102408046,1.4219538654473967,1.5512304897971119,1.6145820822237849,2.5281555680023713,1.6945695608907434,2.858472010594845,2.5433920682501205,0.5831049506484809,1.4212601712022506,1.6203807997269164,0.4964269310897226,2.665625654139483,1.581558235185713,1.7021273034809816,0.9241684850482353,0.5014396366981617,1.6422421728044347,1.8896742298710363,1.7966206635078925,1.640669684758248,1.6230072333760555,1.4563176081506801,1.6257916434827824,1.713796440503375,0.7997696729822981,1.8058025108229312,3.021201574880295,1.8184062116752024,1.753120499212775,2.134788527770635,1.7140744453845325,2.2086035812608764,1.5843399008651833,1.6851078436318176,1.4825700196467153,0.6855480256808117,1.3357634990984404,0.9336280156540774,1.4235343972096448,1.6915240003514909,2.800100784197389,1.7245302126244377,1.3416820308029158,2.766357941884371,1.5353360366398967,2.5618727699998947,2.7676934724904485,1.5558712825430192,1.6915376591848985,1.1535525359383676,1.6119517683847706,1.3887745397620423,1.4467225874579837,1.4851992297926804,1.3826981238244835,2.214501469162711,1.4133858797030834,1.7582140310098822,1.6116744484767207,0.711722637642674,2.0472095116417277,2.4181801079863616,1.8577531378213328,0.9660084903145784,1.6281605671894313,1.6614751485515684,2.1705293483841666,2.6227829142136425,1.8179575115382727,2.011953229646333,1.7198928370566766,2.1893283321957746,1.4966335691075163,0.9223903520759045,1.1753610302580828,1.8583525957955858,0.7059341157452599,1.6634061983745552,1.721753096319804,1.8835790616618802,1.623507748431858,1.960777759052787,0.75085358205215,3.0612790408233588,1.5447535225509423,0.5373392013078966,2.190430346159464,1.438341879294525,1.7244710277027948,1.495840028081092,1.6280651416099619,1.5024108702416996,1.911349437966867,1.558831377588711,1.6320001945233604,1.332766122104238,0.535105263784923,1.068398923948186,0.39339631761763805,1.8326048408161841,2.4666951261510777,1.99016924617636,0.8113858502926544,2.3626858586797153,1.7641903023929588,1.5304631545775036,0.7396393947838462,1.2367489959059506,0.5877259577991486,1.126195486159028,1.60225766496156,2.6446782020713586,1.8225629613136811
2,3.4203796156583333,2.359047981601174,2.250297494715264,2.7985310385137065,2.1207256284789873,2.1363387126731475,2.2457222951034708,1.876752303593957,1.244727719082738,2.866261694238614,1.9078940882688074,2.5785619258787764,2.25055677264514,1.7477815613082384,3.3649521700080585,1.7593529331524032,2.1942627920934323,2.300008042488412,1.6127462702394542,2.64967687302825,2.406625532270894,1.995063146223793,1.9207613554505296,2.109959621412089,1.432325735232437,3.101817893085045,2.193805660981855,3.022660636575088,2.21243712732187,1.4265475390165565,2.0730094213675097,2.7959846744528347,2.6419118867037374,1.9894359925556397,3.002125875923078,1.0289515663367295,2.4328128592169938,1.9593553237438308,2.184880626690206,2.267806734097301,3.0353479115173605,2.210618869903397,3.6115732185033993,3.081201375122194,1.2579193312246006,1.8953298602652242,2.327734171529953,1.050149763369017,3.238017081565692,2.224601472840755,2.373776334615734,1.8467894490623236,1.1706616640727194,2.2837171430074323,2.739959974931106,2.4800576890355295,2.3878866868087973,2.267546907203759,1.9525889029521142,2.2973461812923586,2.5539808142912475,1.6520319935114105,2.486464520048109,3.726842008884165,2.443094803739626,2.4231338045634945,2.5453872641069997,2.4605500531019193,2.7023052054773236,2.2079983520819226,2.391599943654299,2.0255122576257456,1.3519411112958368,1.810083666883289,1.820601399816187,1.9665101385002794,2.4112527138454283,3.5457751853554935,2.2703978898179997,1.7280796356261636,3.497292455972799,2.139111551898829,3.189491066339241,3.483392203945672,2.153660256081806,2.3023100985382707,1.5658742507828347,2.304080937663746,1.8048051402851684,2.1698778237503187,2.1007137318579323,1.8690273667165926,2.7473503015953913,1.908012842825323,2.4536323691861877,2.298255198647169,1.5410604309861113,2.8651182844389442,2.9211445946052765,2.755858137633027,1.8084032134570576,2.3344023856515514,2.23324239848339,2.6879269811898947,3.2631697673659237,2.382929312973145,2.81996429428585,2.236528587024777,2.7352948728949884,1.9839178861693394,1.6304571712542673,1.580986296541253,2.5212990618006303,1.5450895220956051,2.369333253428586,2.3969083182826196,2.6943627796574687,2.2261880597099717,2.6454138326577534,1.4579692318390078,3.9074199046147258,2.2440668656529668,1.2296265842806346,2.684200525289406,1.8952396802615112,2.3136559274167405,2.0197651885169114,2.2720247303037593,2.0823652847091587,2.6940917363017594,2.1800407092029257,2.229908824710312,1.9020044614162646,1.0628857684414392,1.9571245411703144,0.8695607201386818,2.4535157720260683,2.903592200763563,2.8278496588561315,1.6330110112333003,2.80924015144305,2.4915527198283165,2.195308233040955,1.4448260063302314,1.814153631616318,1.3315530804129287,1.4867967532207789,2.2470286015013365,3.298698292189009,2.619029656717783
3,4.150364699091402,2.858156041987536,2.9575383326126503,3.6744560105535498,2.7882347468042474,2.9133421251461935,2.8427793335529987,2.5059702625082942,2.0082557835655335,3.4604579274071834,2.6679476824378368,3.364649188872366,2.834387938098894,2.3284105925785363,3.987570999286728,2.3051346204433254,2.9239828769478637,3.0028840933191643,2.5895140652820428,3.4895906757225084,3.203057718937726,2.8059453948417223,2.467773235968329,2.870864365621825,1.9567004982063825,3.7130747157260764,2.9307748970861907,3.640264975006806,2.916975216479318,2.250927039249355,2.849350253368684,3.3856174784767727,3.3410315390798986,2.595967237266756,3.6598756463030324,1.6069540244775462,3.1406469545557862,2.6344150034108123,2.8873941598108956,2.921556038469395,3.6115391815858056,2.7558532709151704,4.336869305830254,3.7044000863355455,1.980432899774489,2.479968974340879,3.032821597603175,1.6309744191080662,3.848025007679173,2.935565009949826,3.0809182741141754,2.7521640718435068,1.9529112120448846,2.9657846426000822,3.51661110920393,3.2039588500843603,3.2604851991048203,2.9503495571441953,2.5438060435364447,3.005286616816213,3.4362574677783355,2.4825382058975416,3.171733692088812,4.46693914192843,3.0556513509803924,3.0364468455569447,3.095397932027725,3.2267348423477826,3.219567220063461,2.901597396763982,3.1515741680835263,2.5723407998290946,2.017064929076976,2.394828115181026,2.6744336095329935,2.6108716506415575,3.16660618373852,4.293292759116038,2.8888928507321374,2.187552080719712,4.269806790746874,2.748565492844697,3.9099656320303535,4.210249955823904,2.8322298551131375,2.9659680699714603,2.060385580128579,3.0513790001398196,2.2974920064898514,2.92578181736947,2.819986500074538,2.488860719802761,3.4101733067760494,2.450319005810953,3.162892836724597,3.066134537633212,2.4325010116541845,3.608789371759422,3.544709636945943,3.6337965514643567,2.6021839714302093,3.145699385165934,2.8306798769002217,3.369378015019186,3.932809880547302,2.9739664965266197,3.5606517997711147,2.7315567590298664,3.414353276492901,2.5335326997457903,2.2717217256508504,2.0880384161177092,3.2506366856020006,2.40438260151615,3.132257999222464,3.076868981221494,3.4921075576945944,2.88345000781218,3.270344226637358,2.1620408730757723,4.772448571338469,2.986554826681581,2.0343391465080374,3.3398740114825016,2.4216347642777807,2.914111682653717,2.6432386534241723,3.0214089675425644,2.683326600868845,3.407995219288909,2.904961059083493,2.8825403093427084,2.504632284714567,1.6343548193001851,2.776847264027995,1.4273908808557838,3.064763298967237,3.4127353100733937,3.6450201806742935,2.4152862610996753,3.4012859781128113,3.2737356457500146,2.959085695955963,2.13696636202779,2.5150605203383822,2.1398977326628024,1.9851432758575944,2.9280643913462088,4.10526231132483,3.4130710826745436
4,5.027117151286128,3.5587643663438504,3.833413007403657,4.734357842341507,3.569987314362322,3.8329686999450114,3.5276859431982133,3.3054328555837746,2.886085283386929,4.253164135045222,3.5068232635197534,4.208536593011824,3.5134907004913223,2.9653262648717575,4.780467309433542,2.992452122496094,3.800238502380905,3.811291641609288,3.656279541313789,4.467589739372668,4.076593765514858,3.738899225073816,3.1830824759577463,3.878494799505908,2.560341215955916,4.4670622196689855,3.738748700238214,4.4249989166292,3.7505897122159038,3.1906859871793944,3.8141862364181156,4.144368177950759,4.2060775026040025,3.339696189478196,4.443496778088434,2.2488806329598776,3.9394705641996373,3.4868511649884772,3.7504968283687226,3.6413437441798893,4.348190107967941,3.4416412667369864,5.169981255188793,4.486373004122793,2.810998087393762,3.235894383632171,3.779624542454143,2.2816190221545183,4.636840447297117,3.812927708944971,3.8897877113777968,3.731321071038647,2.8733310825990075,3.79217711437174,4.286069430570078,4.054182767106675,4.322164865110215,3.754343078393166,3.2687418311945806,3.8411984190662487,4.392533862001526,3.303931107583263,3.963197326772754,5.39628075965143,3.7796681640698533,3.7396358606852846,3.8008854421183225,4.08089603637709,3.8072576164267433,3.7477510651973875,4.044285510695369,3.1794602710391606,2.765270228454356,3.114722988620452,3.5787775550274374,3.4033432808816415,4.037201688342332,5.140994802347351,3.710381070236201,2.7630333994041942,5.20460074242577,3.4290127596283195,4.805893081216475,5.052376753304962,3.6407992504473192,3.7642167579340127,2.6237480113575757,3.942178369179107,2.9412175375570593,3.7388098996679857,3.6988308780739207,3.289351378059682,4.210527649271113,3.099045377184782,4.002233903770454,3.9699254049501356,3.44114093568739,4.423977415773157,4.339829415943076,4.5435934838754095,3.394992301594082,4.132160232894788,3.5828211067528577,4.219267518483253,4.708944207015152,3.6775445141364944,4.361420084428311,3.316075743555844,4.192165417750607,3.2283782834401342,2.980837168303702,2.703131642449298,4.158876207612529,3.2730952097302217,4.022675979140446,3.8808292812911063,4.3918419087153096,3.6786610487599574,3.9954937152169747,2.8918228010175917,5.776664834278533,3.75769829937324,2.9806016636643826,4.169785979029319,3.0875879929612564,3.6432296781512172,3.438885388609643,3.9556648313328218,3.367948416041817,4.166342174319322,3.781757706600256,3.6814798068304104,3.16783603043722,2.3256387060073886,3.631339562317641,2.1004574992548792,3.80212141200958,4.064033081032963,4.592464427324264,3.213392668336663,4.187718977331752,4.205490097733816,3.8501108917184617,2.8287612600987955,3.3039039407477757,3.012249882552332,2.6150781133300627,3.7134970934809113,5.139332092497266,4.3011771074908225
5,6.148308109565102,4.519414631749693,4.951394602115342,6.048816609448805,4.556607650869668,4.958835405274402,4.405916568777916,4.370599703208016,3.941829517108468,5.359266913705849,4.469455643710012,5.2117788792501685,4.400023407455324,3.7161540572777003,5.868356007855122,3.8625729641714384,4.92164039712547,4.816957409154114,4.862816442471226,5.689754980222941,5.099994403684748,4.864901463230671,4.125319120155254,5.2120144234301975,3.262012796263861,5.478137514626421,4.65941103143891,5.462540950785766,4.805363464999497,4.352473240390838,5.052344762401518,5.111103814157488,5.268707265330348,4.308067088363404,5.433202505836341,3.035330962702529,4.9363245365192725,4.574899367619474,4.8856830577631705,4.518483835276956,5.331899264535386,4.343033451905258,6.237609638536561,5.500414268898514,3.846605189850581,4.216159143714652,4.66853378467332,3.0757675811995537,5.725203970691746,4.974298555436933,4.872749772913506,4.9069781039018485,4.00825346446383,4.856787480322843,5.144056502801011,5.11723592792536,5.658173871887219,4.775391447482948,4.178763555750898,4.90601501515047,5.511427567066752,4.16201398694149,4.9373372726183025,6.600940764897686,4.711580801466824,4.679723314448709,4.733492531916127,5.1295779838496065,4.569104311969829,4.837934912295993,5.154844805445854,3.9407911991737126,3.6934474481437105,4.0217668416999235,4.650391527730342,4.408710944741121,5.103865002613261,6.170433111456232,4.817242291205585,3.5139711705538508,6.407466403801028,4.287508147630518,5.977099491408244,6.118640677347323,4.651333043461079,4.756112404093987,3.3084907151559384,5.086477243841609,3.8069980189643013,4.69105750389625,4.826153515821433,4.332812996596948,5.21633603418699,3.9438099352499894,5.085060960298535,5.078101418456268,4.673490027140371,5.420871443625956,5.372543831205956,5.581308890024852,4.238908136307884,5.381759196412494,4.609291263494849,5.318434397068122,5.683377392885644,4.534980403703684,5.337543220708939,4.06226226582378,5.108582411605202,4.158331950133071,3.8713965130243535,3.4796212325167883,5.311229513464281,4.206567570428012,5.132533993542452,4.936520701164849,5.5185303743921885,4.701669909817208,4.933385885364475,3.7050651727163544,6.99628125711942,4.6027028486126005,4.14257743980733,5.226022588882458,3.956418513224406,4.588872349707365,4.482215842337593,5.149855598833725,4.241168296684212,5.079783476370697,4.87117567755258,4.710613107647368,3.9670810289694596,3.2157856169005075,4.621937972726824,2.9527764645507775,4.771583695700717,4.902527159035325,5.80204916873803,4.130428347684914,5.218076508607872,5.388464862666905,4.926675030551806,3.5631260470159414,4.237987014651273,4.012375483413858,3.4121266145044373,4.687080466806866,6.457093239597881,5.3896796820067765
6,7.589549994057186,5.809912017823824,6.389015398774022,7.706443394308727,5.840894630101785,6.374694024086181,5.5725050017707884,5.821292988540579,5.25121594238394,6.892933541776439,5.639981849571825,6.4739786551778336,5.589589669957353,4.65693532223378,7.340544210083532,4.965980210483359,6.3999619834776,6.118729041386521,6.284488340734507,7.248989224564786,6.349637906421022,6.291557936967169,5.3451724403154675,6.960599174058463,4.118746248291521,6.8481742346476215,5.7543711186044,6.828912558526285,6.1698049139762885,5.858051957727598,6.670045117815335,6.3370707372118,6.595535128387061,5.5845860601121995,6.713688239704432,4.063297632888756,6.234719621363818,5.969360992628936,6.397021395581423,5.640731058098096,6.641539245906561,5.524294120823297,7.6402552517201485,6.818600230598194,5.191377962606744,5.472070927652535,5.804518880644017,4.101569685810716,7.21227695340904,6.5309479672884905,6.104776203585316,6.396410886703472,5.461000919513493,6.237291655989413,6.176375852756015,6.482910342255099,7.364818091356154,6.102238028074644,5.342636162179135,6.286528187582078,6.8968600971438345,5.114997941818174,6.1577390500951985,8.146409574275474,5.931813485883614,5.9723766624154155,5.979281003162218,6.486376903826627,5.5909320439890955,6.260578361257291,6.5632597756022495,4.950345147538148,4.898011458568999,5.184501581288005,6.0119794768780475,5.695858705536845,6.436289219523967,7.445249122610593,6.2865916945537235,4.508916442627693,7.960390608081122,5.430201313393272,7.522354924328666,7.506685120372793,5.9506924925055875,5.998905784377638,4.1856631685029,6.584715030315717,4.9567416919996345,5.873691528633643,6.306905292538302,5.692511103394169,6.503444284343019,5.0796241625686305,6.516532053101369,6.461030287412317,6.251740527247945,6.681484105134596,6.716890966032651,6.845638726154052,5.190966111770224,6.989870318499374,6.0208272015145265,6.762059892557453,6.941636181919428,5.584895180768972,6.581153448864567,5.021138935394269,6.223120094050149,5.417988549319668,5.040091489435402,4.486045445367141,6.770108696591299,5.288708720406922,6.555708390385754,6.362300050417133,6.9861069816044346,6.04519459934703,6.165333288335293,4.677194965250019,8.492123560591912,5.589015892815138,5.620487334809735,6.5680974042525735,5.0823247068179995,5.823461406119236,5.848737626991098,6.680680507155888,5.411460514207437,6.239176272162631,6.240137787757475,6.05085723877469,4.984219616867523,4.38150643939573,5.844477434795153,4.065406212091088,6.063893684003044,5.963925176223711,7.377785472928147,5.277412372008157,6.548382296353065,6.928936507121422,6.259020261956533,4.401416053248137,5.408506568767784,5.237474944163164,4.438901705548116,5.933922579900535,8.113680925967943,6.770995488749856
7,9.420667519310065,7.50600305394599,8.238675102365113,9.815106472421324,7.519127969217803,8.178211961862022,7.116831654994256,7.801292633506157,6.8999568666307995,8.975779354903155,7.1163545969586,8.086734134531229,7.172745607049857,5.865813087550729,9.279127413296187,6.361484725270378,8.359594816643428,7.820768489741528,8.010355227900744,9.233914489619615,7.896515136872877,8.144266083575179,6.900198075768525,9.235739521079685,5.199848650869523,8.66834640087116,7.093315606937055,8.60090050237614,7.930844060440764,7.83740498520311,8.789856586704005,7.887803151272245,8.271941771795866,7.253548703273671,8.36494422642072,5.440706989478516,7.93473569864871,7.753700970022669,8.387914555135326,7.090450086688529,8.356324663157093,7.055366122780584,9.462992889983624,8.517117166633298,6.953992017054438,7.0637307025142215,7.282079308898607,5.459537631719707,9.193329131761582,8.596216847368598,7.664585016761913,8.30863905037907,7.3533821997616915,8.00969936565243,7.450563653262777,8.246759183659073,9.551505236549577,7.819591840036465,6.847179277959986,8.064822395946553,8.653094465954378,6.2237232140747265,7.688130129012136,10.10209114295809,7.518370159571891,7.716746007693719,7.631446669574144,8.26475850030938,6.938689898837485,8.1069910118908,8.350388906381086,6.296324315031129,6.481333817636211,6.686485341486969,7.786620454989555,7.3402056198110595,8.100342048745029,9.022630413105066,8.21595103241515,5.8257037709437185,9.935141604879897,6.956163018805259,9.541629534800855,9.30757131530471,7.638280917303738,7.559802976399384,5.329497480095939,8.531526695469188,6.452048101470478,7.375242749653169,8.26340461747519,7.4563035204057355,8.146699490946544,6.606698297179381,8.405758725045512,8.191837524623962,8.306600002762536,8.276731719023466,8.455701681083152,8.425883913718804,6.309005373316348,9.062324764011548,7.936123504093042,8.643932407062916,8.563395242810133,6.874454896180126,8.169208274138713,6.238394115589954,7.5974571994673985,7.114401865040796,6.581227663509729,5.800056815875656,8.614458960443033,6.609935705724422,8.386907545044137,8.276591144235658,8.902853852481314,7.810133236497684,7.76291482838509,5.88878032078573,10.324688754843281,6.786146268536151,7.534256930889799,8.261017774240269,6.520837606964499,7.421513481149767,7.621280166889646,8.635829584630269,6.985383372606476,7.721172324201615,7.962086025522222,7.791511848157298,6.299638512183778,5.904492715165582,7.391512911549597,5.532668889067608,7.771072704267211,7.287585011313165,9.411249354553508,6.760548809100797,8.24746437742277,8.943495629565517,7.924617127682953,5.408880489081787,6.916258099341052,6.800648843740626,5.7797443049631605,7.543795267072286,10.174478462750706,8.525583558265918
8,11.722582955627427,9.698596307322491,10.617555381268282,12.50552331102332,9.702763085066765,10.484954426301517,9.137715741457377,10.492014251146008,8.989010973438239,11.757247818408112,9.004559352147922,10.142693462087044,9.253925302907138,7.424751238441929,11.785352546833632,8.11970311914613,10.94942031433618,10.041373765032645,10.140771651417944,11.743375549800758,9.810852279031332,10.566621440134329,8.866237654852007,12.184470147010906,6.580403160268968,11.034920195992765,8.751097888057478,10.871110966736541,10.187398987807256,10.439216179922884,11.558231003758289,9.845935096154527,10.398446357591386,9.414606893134588,10.468728241483998,7.294428013032103,10.1455650994855,10.029654636341743,10.97994767965088,8.954541073693516,10.568706475357637,9.024142720047974,11.79465912626085,10.685961835945205,9.258820231771791,9.069561152704368,9.192688674889546,7.269564382765708,11.781647797816792,11.306292888424418,9.640497002630829,10.758388646759975,9.830601743386836,10.264906436765477,9.02341279278964,10.518912260391234,12.349913590031303,10.020978854919509,8.800317799782878,10.336212349239464,10.88783359775505,7.548467850189046,9.602914067305488,12.555487004771754,9.561528980985731,10.02323547081254,9.798893404421488,10.587015761406683,8.677168953100594,10.48395221887958,10.609352713455504,8.071532849758261,8.565425506102791,8.630462428081996,10.107629102834089,9.432222300778013,10.169166652317985,10.964487362655383,10.738771218716343,7.55838970976957,12.411194520366097,8.96991018937865,12.14860162130897,11.61960495249391,9.831501431875163,9.522723958713781,6.819599972104908,11.032361856196552,8.36704382360485,9.286626814628182,10.84610278421911,9.735420315446094,10.227830060100695,8.6427055052947,10.883120543025592,10.352821270721567,10.987872849687532,10.282666459631194,10.687504933605423,10.40711764037402,7.650420426992936,11.725611039900794,10.503714159478918,11.064920765329937,10.632472650797235,8.462333312685214,10.179357146676459,7.766860674849607,9.295165277707591,9.38088533130156,8.604210003724432,7.513511509207924,10.948483713536643,8.261065009600564,10.73098047363086,10.818101275154469,11.388217877643434,10.116893216055432,9.807364596628611,7.422936971115688,12.56340077954338,8.260706021487668,10.028025121571934,10.382240775963766,8.34134037882729,9.474581959760803,9.902168165174364,11.124390575826606,9.079935713290189,9.60195240564017,10.122928839354861,10.042660804531238,7.998899563905421,7.883574242800111,9.360381145221313,7.468041108807094,10.003717260910172,8.924625663406484,12.00382792253986,8.687441443005135,10.403571591527667,11.570916644467697,10.011386179583525,6.649073911877436,8.870345269479142,8.828521758037944,7.54151458513194,9.62069926567772,12.723404668407817,10.734433282759003
9,14.59940152673167,12.5064825715335,13.677073865141182,15.93927936473181,12.53231004841106,13.437331005166607,11.75955821254531,14.133739248888288,11.642975652629088,15.436330598430727,11.424331236478324,12.748900800443751,11.968816913829164,9.42842134833254,14.997496498299178,10.32868453856356,14.359766050487023,12.92618569937584,12.791372307760506,14.899931672041674,12.171105606724796,13.732000890644908,11.345118918753874,16.002501614686192,8.345119889679628,14.067089927348125,10.810705187483148,13.760579731925363,13.065036430789435,13.84870878002228,15.159405030894998,12.315356768277944,13.094887224641218,12.197727464548542,13.120199692986446,9.785270168302421,13.00129869070974,12.92567951314085,14.332126111427186,11.336926662440392,13.397020153268853,11.545973344317341,14.745147055964255,13.439013780709091,12.26168433713848,11.593706750564023,11.640006387845462,9.683235624915973,15.127302082984116,14.84120048959068,12.138483042030318,13.883808802458914,13.074218461811148,13.12153724609928,10.952466901012516,13.435719179244705,15.926037385931096,12.822855367283246,11.337702726432704,13.22489994073377,13.723411001714242,9.150231259338481,11.994953668320347,15.620800158393111,12.176624498530117,13.037972556099538,12.619733736976682,13.599744792661937,10.887845787163933,13.526940850412535,13.456656254378862,10.388519566538665,11.307152547909896,11.145909719941503,13.1351560275795,12.086971241963388,12.732668211820691,13.345583610380675,14.035677615219797,9.827338125405225,15.490137553571872,11.599095619355573,15.48546779827913,14.563040220503778,12.676015361188336,11.993418694003905,8.75027248724041,14.220834271574242,10.79973632677315,11.711961066782845,14.248680671421173,12.67520722111757,12.84665741363844,11.338891279102498,14.117140903367218,13.04324758327577,14.4823007791952,12.792600924535666,13.535851347203913,12.881469076002546,9.274229568329897,15.139506909322227,13.92319176889405,14.148567790360756,13.248663571941378,10.42050757066431,12.70466059547816,9.67484689946313,11.387396420355257,12.393028394274925,11.249683834571877,9.741683969874616,13.907236289153145,10.337527676442779,13.715484226716974,14.167048531520345,14.590779116474074,13.11885628718023,12.40377502345608,9.370565068847903,15.292802781116315,10.080012661738735,13.281691875183,13.029545395985531,10.636997643203866,12.102476055867879,12.825432667156347,14.286923765672096,11.840545400035332,11.970810846100953,12.82900456440008,12.946704845486755,10.18386470107778,10.447194227822042,11.864005226899055,10.015720780411444,12.906298011123047,10.942367489033044,15.285642487468358,11.181411758387915,13.130823583705988,14.986680746220943,12.6244379814306,8.185964456719839,11.397995399068133,11.46943448272481,9.859731905525683,12.293887517055776,15.868982346163257,13.492648708955091
