,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0
1,0.06825821152023547,1.592583204243829,1.105803004204861,1.4699425822658312,1.2626321211240052,0.9560612124808866,1.232474242571135,0.3441050598289996,1.2392517805491123,0.9521290522203555,2.071682022649105,1.9910621497086964,2.9991501361137853,2.258933118484946,1.215794229564681,1.3158122502454033,0.8947369959017089,2.220514143362619,1.0121250030355338,1.5053126455084689,2.27337034950352,2.110792934749005,1.0842078315807606,1.0574930393758322,2.0722777027578307,0.8944224033616747,2.1460488462246214,1.1921119099087734,1.974006367428331,2.06292933092199,1.2918948681757274,2.0136828941239755,1.3218714859834002,0.29052070062307395,1.1881958978013893,1.0891177322737216,1.3884963122323024,1.069551799260689,1.1805803963718744,2.0184549839800057,1.3203903614855608,1.1396235436434001,1.192916854470555,2.241420974707706,2.491602039890176,1.4244243353907289,1.487893623657967,1.0246096262730746,1.1608461966304282,2.2035991669465043,2.169536952140343,1.3507297002792742,0.37334022867513633,0.11255784832025134,1.286926240572294,2.3714894680698375,1.168721922350351,1.1315089631852895,1.4885205083701747,1.0550064580250358,2.240437167982866,1.1482796427675293,1.2859861374508694,2.247927927187417,1.1831553833675712,2.2835445447769063,2.033392899128371,1.3040341553469854,1.8964453376302688,1.0035959926056877,1.1588669089225,1.7582375021267076,0.9886726626350042,1.3046821286189463,0.2525365943370819,1.9076026258845795,1.2005695341928058,2.436299868220409,2.150737973687164,1.0934667620722196,2.1118024004480205,2.184583438688689,0.2537100247135403,1.0346891013491932,1.1443813474545672,1.1366347455591264,1.1342053464849542,1.1541415153357206,0.96198527072347,1.208969975416677,1.0604654569142247,0.7213018911223201,1.1406692045741913,1.2315889009454435,2.286471697259717,1.1335074984742648,2.4968163495768643,1.9781437062662723,2.2835898366201772,1.221734316126685,1.8870432717087002,1.3057179022178018,2.1999301544923013,0.16541209097319162,1.2673485604247448,1.4024703363173567,1.0751813166874946,0.9008048450765284,2.0886361468446055,1.3800995974534966,1.9372284307246759,0.1562736085812235,1.0451059682043682,0.9860739297155441,1.0723908335843404,1.0230444567476538,0.9606624367573237,1.2612449257216747,1.6949207788829206,1.9507149320326296,2.3029383690130234,1.115441836847082,1.1918727340078608,1.058774937407422,1.0890713416418045,1.2976805494516834,2.12238573936945,1.107369251395492,2.364318621273706,2.208923588352641,2.1562081398301287,1.906098069846276,2.359526290756361,1.080672275426994,1.029900138726221,1.0326958800516435,0.9867813281211645,1.1929350663672875,1.81883427592498,1.069730010910366,0.26306803079670626,1.2480482135998399,2.066328152494218,1.1348360297832552,2.2097505358191603,2.0710077889013063,0.3589497450742374,1.176914978195282,1.1348455756046416,1.1173882489068292
2,0.21803873023601447,1.4474828542024076,1.2173343719971126,1.829717805988285,1.536253682390104,1.0423726798580502,1.4717756918903917,0.6862966007138112,1.570204221374955,0.9983356653271369,2.2212197408900076,2.060023866221889,3.5136955773395684,2.5438782726338105,1.4710797920816605,1.6376620832172775,0.8925805837895657,2.3886850261239734,1.052798575570686,1.9523094185057481,2.365860969430627,2.2945170622086843,1.2028041863299817,1.1010225893476608,2.2246830614227706,0.954999136381,2.4039070750457014,1.4479883887116833,2.015377678322117,2.151914114778573,1.5893916333938416,2.085855631873811,1.6937857772128455,0.5924361541666346,1.369377680980348,1.332063223357881,1.744140909156804,1.176955575034203,1.3609622040973373,2.0965045129449593,1.6644053769018072,1.3703689778142372,1.4941874439045706,2.3105889316415715,2.4866390633103133,1.6995953664415926,2.018965784573993,1.0927505288582795,1.4247156140242223,2.371021224957473,2.380932054090706,1.6924799725114497,0.8381096316000745,0.39552368557864637,1.618073534233419,2.642618429503235,1.3960584045288544,1.272871618092846,1.9485369928979626,1.1893306983523102,2.5432914084294107,1.3341679312790262,1.553294807432692,2.5552404674151985,1.4207568398582144,2.5754431424807462,2.191433937452762,1.6668238259517567,1.9840454895869086,1.0428367177946716,1.265049717800996,1.6444325812863227,1.038740552327504,1.686704010407887,0.5656602361221741,1.9601934176625595,1.4053055226471944,2.7370867136454424,2.3934321353888555,1.193487778658866,2.242526351143648,2.5076147672688536,0.5669926815351105,1.2063485890954362,1.3185754949313464,1.3450225398798634,1.3249724033515426,1.3667571154227174,1.0608804345656648,1.3440108633413246,1.1914714826877446,1.3566371628086158,1.2403239923898925,1.4545101617751772,2.59265067544801,1.280480196991822,2.8291704289980513,2.022984308396834,2.3599007241885532,1.47988470585018,1.849989219235573,1.545169307363538,2.4253042655323154,0.355396543127235,1.5659717025094466,1.7672115704993703,1.2005328392633583,0.9829133894947382,2.248013682304722,1.6532092805139929,1.9581351732943073,0.3421429626426486,1.154991528163174,1.0455591334122942,1.1715427807193401,1.1853945167271522,1.0059117733161118,1.4926906534477729,1.9474302631107308,1.9452855906348367,2.6111837464167578,1.2764754695817981,1.3729269515404254,1.2212689706396056,1.2132044400889967,1.7099630106660746,2.3178817451977367,1.265325434634669,2.43085609262418,2.4992014565472274,2.300567585620132,1.960738905920524,2.5701499912883503,1.137610577100788,1.0853895439937242,1.1919114780036448,1.0435947441587456,1.4769577237399274,1.6948200388065848,1.150851108571416,0.5331389370141578,1.555703781079805,2.1571749227476715,1.3285591914991164,2.437549563858596,2.191213561785796,0.6184060602423518,1.405407909828019,1.3228338570393452,1.2374743716599812
3,0.4038360095989168,1.5559040591209976,1.3656974697823363,2.214829425244356,1.8368869013726146,1.273954517838518,1.7804084695209634,1.080258181783639,2.0127468871061085,1.1560975163506304,2.5041526923359125,2.2826578242016233,4.051581571687861,2.907977256437527,1.7877486287862148,2.007318073428361,1.0175530683447012,2.6632415534235276,1.226729484730804,2.4651221993553483,2.5541080086702164,2.6095275078583513,1.3765716959543266,1.2085750436327867,2.508623213361992,1.1609168234286409,2.7771198222772835,1.821263541874435,2.1412144566159146,2.331544374534075,1.991261522245857,2.276888977041347,2.174601193909538,0.9544099338665527,1.604287429137171,1.6536939172583898,2.1272377983826316,1.357204337769117,1.6093141118730439,2.3110171223130536,2.0669250134240973,1.715833598243583,1.9337782414322495,2.5215705561647974,2.739776363333905,2.004639974512043,2.6211712264999916,1.215175325498055,1.791952869740324,2.6289970161979848,2.65340676402017,2.117900382658472,1.3929257689279193,0.8071595639223855,1.999241466854849,2.9633835077754638,1.7250833686496343,1.4761614472909654,2.4667213728211514,1.422325330935012,2.930919359006357,1.6054514731331344,1.9284681630756306,2.9362311488827895,1.7419889766512422,2.9470039833729116,2.466581694227273,2.1121774230531076,2.2379256581436047,1.1682028501290949,1.446416867933413,1.7045393824519055,1.1628719689866966,2.1975771594907014,0.9575370368919013,2.1813201229073544,1.706227295187353,3.104031011137348,2.755503196861467,1.3476557282663673,2.468003455946898,2.985976671234527,0.9388214612448212,1.4795910073637082,1.6359376913285757,1.6682088184875956,1.604836739493779,1.6737206933194684,1.3034582961998809,1.5376026794651032,1.4566160005763595,1.9175604859462252,1.418014288575239,1.7237752063333758,3.0029204582457774,1.531599596233823,3.1726733454737244,2.181883230388979,2.606089421596641,1.853861426771362,1.9377329506544196,1.8253012933896244,2.7519357680550014,0.5979987989036483,1.9542278318866138,2.1713403811426355,1.4126949308162715,1.193935356866825,2.527706240669705,1.9481491662420056,2.0734389120951215,0.5666721720801053,1.3418126025657506,1.1980984122189147,1.3219458164041862,1.4778423427945204,1.1428062333835316,1.7643917575547732,2.3726243634354307,2.038373195545266,2.98440091952134,1.5013462634252202,1.6469730871013077,1.504094942555098,1.3738759449228797,2.2084558114274704,2.631337471866022,1.500140425778052,2.6110715069672947,2.9295839979120575,2.5321515266135908,2.1585988846758064,2.850943677010046,1.2565283358157548,1.1977563150741157,1.4557881874257137,1.2010238969186788,1.8525675584872814,1.7167396171050155,1.3137192260223571,0.878004367049728,1.9200988928362306,2.35194091804991,1.6160911734570536,2.7385472006270177,2.403327120789989,0.9261532432704827,1.7488041687309404,1.5815167528696346,1.4027994112791196
4,0.6231051873502865,1.919948133890967,1.617572089200436,2.7587556236375987,2.2254205682136243,1.6467213240229557,2.2412393951298517,1.6028347063287507,2.602845524571859,1.4677073502248204,3.0096288550950554,2.7085050435670004,4.842438984018892,3.426648999464677,2.224389459441234,2.5002648127963156,1.2797185061718055,3.1741226990025813,1.6123972185855757,3.142098721762805,3.017276708395055,3.147878508069521,1.644826504261867,1.4266081486384448,2.9858304004390006,1.5281103682831054,3.3060398458910196,2.3853840895248557,2.403796230614416,2.65369226660855,2.590406657827192,2.67385614520931,2.828460482296243,1.4303867157751058,1.96574112963782,2.086370628297684,2.633151555651782,1.6662656316135425,1.9912732313511043,2.7309248709163345,2.5851461327622265,2.2154298559837917,2.547360417099235,2.9912683626083574,3.3680888176566697,2.4805259645639532,3.3634115354005294,1.4509767467899533,2.295312640864649,3.055661092119433,3.0514549936056636,2.728420735973429,2.047633531689651,1.3502862243955434,2.5103454201874262,3.4713787907424303,2.2048061820528773,1.8215347250214051,3.1291204709129405,1.796369078367317,3.480484462286527,2.038547731872559,2.5054842350639634,3.4454672570031035,2.213699146312339,3.492793622311442,2.904924213147475,2.7066265595551324,2.7047692654268323,1.4352219704464442,1.805818443489085,2.001686264431097,1.3960874848821916,2.9036748038819415,1.4703267932896638,2.6203475078580274,2.1837761810164307,3.6848055912398237,3.2833497277237678,1.6068400134122445,2.880601712942135,3.6884981721620624,1.424594262865759,1.8660569024908182,2.170359038647821,2.1638618858251455,2.030891389189975,2.136119585191638,1.7136785981531866,1.8867141435079622,1.9403348104604627,2.5120464849090576,1.772219902512774,2.1207653778124174,3.617273715642964,1.9524990472721706,3.694504320817366,2.5211180064995187,3.082774984630525,2.4468283552831878,2.2210249249645075,2.233374208462932,3.254854623019901,0.9358297571396946,2.5227728175049164,2.705365982486854,1.7700648609278162,1.5589456854021628,2.985728654463898,2.3825577918899152,2.313488793105553,0.8809689097883049,1.651981895710421,1.4882366412979828,1.5666770844060434,1.9201541922781498,1.405685069668114,2.1611930494992695,3.0360081419536824,2.3075267916806075,3.5023867056925617,1.8347938594232902,2.0986465991462824,1.9397408966135778,1.6147296538571423,2.822585432159479,3.127642269498375,1.8528826182225204,3.0261270527662525,3.5944614863368214,2.94381312272618,2.5368873685292366,3.3463230479559667,1.507785540789906,1.4212312658255222,1.8319669121306992,1.5261926025370105,2.376789372867992,1.9314996280177423,1.6395987468260655,1.3745172719744625,2.3683316754751265,2.729251257614328,2.0597924486058985,3.1900167034569535,2.769272760530832,1.37221819542211,2.2875552180998544,1.9443662179120995,1.677568887138032
5,0.9045480742419904,2.5329883166400893,2.0472936037653593,3.553241896962443,2.7728284019949516,2.1827382609147072,2.933142542931059,2.3344230238519454,3.39041687046115,1.9906982847499906,3.8342839890364564,3.3756084417537515,5.994013309585695,4.1740985340929315,2.8488803364467956,3.183258272294852,1.6988353845035145,4.014324577769591,2.2591955478363914,4.066155402834567,3.8348077018040585,4.010939547505281,2.0561266097265336,1.791681338935932,3.723266847836619,2.1001340807672544,4.044802457899968,3.2204480051166176,2.869177407068817,3.162027259575469,3.4750786614320375,3.3661988036174617,3.7256708396267,2.073483196763704,2.5177504853666637,2.689422662584706,3.348420546794337,2.1679093879908553,2.5578748695859836,3.4242403697606054,3.2850842772085556,2.9224749949880446,3.3803360387196437,3.75751421587801,4.361078353323667,3.230787463002777,4.327588638748602,1.8704919712744832,2.979594810164259,3.7083771681459043,3.6555204000375308,3.6081189983792545,2.8374833397682817,2.059144805574684,3.237248371227038,4.274790231818722,2.890879696194785,2.3963676393726527,4.007749254447975,2.360873228172899,4.289492893167345,2.720542967281634,3.3545050980786946,4.150909220402345,2.9168180654513103,4.302947198138733,3.5739145090024613,3.5356066707578724,3.4307472748314343,1.8995050039149766,2.4185755755984113,2.584541514401883,1.7913253481127647,3.871725235248553,2.160181714361335,3.3332770018966866,2.8982031631820933,4.578087119755768,4.039206594759059,2.020405780913221,3.565610519431299,4.703561472919051,2.10400255981793,2.409319113938555,2.982753935967152,2.890508037445049,2.6716003103192167,2.8211564565264373,2.325916319079563,2.4642263825436,2.7122025679422133,3.2502900808086657,2.376272895896673,2.717045015302255,4.529629186328528,2.6027699734224314,4.509179625281804,3.112666203448056,3.806083239399264,3.3487229040055526,2.772801607596073,2.8379374142780667,3.9946519561734926,1.4225596879658904,3.3585614325611592,3.452028305577767,2.3393847475070033,2.120024993300249,3.685542655854809,3.0485687105521553,2.727704819744108,1.3508631708561112,2.1536241374662253,1.9781196834959016,1.9594127824014265,2.5569882469894183,1.8422422494775124,2.7667491486501374,3.9684826494431196,2.832353564828283,4.241634326086986,2.3415625200983907,2.797626799349706,2.570830676680902,1.9975352735501624,3.6063180294880746,3.881104929838739,2.375527636042151,3.7368605070455416,4.595810104127003,3.603360740947854,3.1600970067755805,4.15043218940294,1.9422874684591636,1.8164963027028365,2.350119725992697,2.078898041048598,3.1293974685568156,2.368249990947314,2.197719713054187,2.1016240819175698,2.950961985385581,3.3603231092666577,2.7312865225900227,3.8712058371236657,3.352198950932529,2.0118366768199785,3.1044839671352324,2.460700748025511,2.1299482780714376
6,1.2962744564591833,3.394618816279915,2.7346393838599967,4.65833522265199,3.5488337637544176,2.9416990220283283,3.93867189631546,3.3589289306627514,4.434824644394956,2.802690931335005,5.0823228361717545,4.322944127014251,7.566127184526105,5.217167186446983,3.726752052358257,4.109117090684112,2.3162841056773438,5.257957402928372,3.214413814941509,5.3165144039814995,5.035979854213393,5.307941482019867,2.6676453498544337,2.3502913254913613,4.7978466882789315,2.939100547544522,5.053802457773502,4.417889129454794,3.6133543424141235,3.9015014108972346,4.738744754137074,4.449148006725428,4.9490038768197255,2.942147477518963,3.316784725967555,3.5252260146954084,4.338553548170703,2.935549535022795,3.3579723916988407,4.4695576129749455,4.237779013437638,3.9030329015034364,4.490597214688008,4.841549844370574,5.723608303123606,4.342230699497967,5.599232146196487,2.547898473356687,3.902816304443286,4.637903603226965,4.548995443814602,4.830317443363313,3.822023924837644,2.990357700592441,4.255958291642324,5.455654469293738,3.850361917158071,3.2955223425342646,5.165272108234317,3.1693052832411737,5.461804192583614,3.7533707517605963,4.538621029943958,5.122951055666681,3.938399638776565,5.4582787150583725,4.548392246269919,4.69403504491547,4.458510873696982,2.626074489547016,3.3590816776441215,3.4965875200997916,2.4184323065815096,5.171503563217543,3.0945996176397492,4.3868497230748975,3.9066755999531386,5.8553439057218934,5.098457710896311,2.6363880875456314,4.608395817896803,6.1304813607459625,3.0709822501723645,3.1754987133911334,4.139800553270522,3.910599436117757,3.6055517663826344,3.799771025373224,3.187225488272695,3.336200484627563,3.8356488717510895,4.213993892320099,3.304576463861177,3.5729379646370227,5.83032547275138,3.551804532054497,5.68914974114024,4.038088022912254,4.796269787912664,4.640747524579338,3.6746678220886815,3.699011755932681,5.025720224694425,2.1267315245901446,4.549403421605347,4.4849754486158915,3.198897738903657,2.932972983063817,4.700461166457605,4.029782795987222,3.386175278749278,2.052949794027964,2.934912017804787,2.7503635047163697,2.566537058172728,3.4558615326039046,2.513385004898329,3.6670516953377645,5.203572307020216,3.7013756085648812,5.2699184020450955,3.102611022121631,3.8124938605738015,3.4480860987803,2.5950875210258535,4.621539055252583,4.978408204207373,3.134420620460137,4.802228739902522,6.038369269467742,4.565435771652934,4.113783196830249,5.343210112368968,2.6118872924581438,2.451267814756742,3.0603734513718623,2.916290485866772,4.200917024890488,3.0556443568893634,3.059254337792434,3.153060260080947,3.728180956346781,4.314166538325174,3.7065393060939194,4.860273158706117,4.217381839158805,2.9007462984501213,4.293104363545164,3.193874303773003,2.8337016953852823
7,1.8610277699647924,4.532352101328392,3.780341990040104,6.128579511723141,4.627379129819612,4.022104951047601,5.363201446191987,4.777130425791126,5.806344530649776,4.016608199216046,6.88371968716482,5.601902668301426,9.619094399140497,6.622236522186918,4.925372393698921,5.328228796798481,3.2025107478188883,6.992508559485982,4.5570687815114574,6.985829116827183,6.656530213218135,7.171838038695642,3.5521321508020973,3.174943429672084,6.309164356373619,4.12760165608504,6.402214627196836,6.095377645651712,4.732244970493514,4.928986097244426,6.501222778701771,6.044789513253502,6.604202767009627,4.11082570108712,4.425784668481264,4.662592721765746,5.6596117035394435,4.0652231009982644,4.456033797400462,5.971629761442605,5.524340889391082,5.240456273248659,5.9533129803960465,6.2884663641301435,7.521513788868492,5.91914837440357,7.273329784520196,3.574130291589347,5.141714541634982,5.90589535336676,5.82349639973978,6.479301808108042,5.081886459287782,4.220561910863732,5.643563490079672,7.089905446209225,5.1712715000358545,4.638768952477525,6.667543351559979,4.289237764583465,7.113104166962544,5.273585953905406,6.134566182631442,6.436495382893602,5.379616901808811,7.041465131774343,5.914782657882731,6.292449109390408,5.845648933787865,3.70839430530669,4.734464293014973,4.801905079957518,3.3724748188785236,6.886353299828152,4.357246796716668,5.873177215746052,5.285886879010018,7.590232346685858,6.553881290180346,3.508319872242003,6.117456726157974,8.086880575094767,4.441520314202482,4.2522345654383225,5.733370715645905,5.301925473197928,4.930466144437912,5.156488718054651,4.363715308578149,4.586211435314187,5.395486503390297,5.468225199112123,4.666215923236119,4.751803344954489,7.622216316419631,4.896569813451086,7.296111955225534,5.403233402778911,6.098830983114082,6.420729384536549,5.038467607839033,4.883846909838566,6.411944939987179,3.144086604601137,6.205850009065029,5.8805871454172,4.452963983814995,4.081411666935837,6.124728640620479,5.428567455981846,4.3878353570903,3.0861846257278316,4.115826752617032,3.9208501960735846,3.477925239102561,4.710148511901605,3.5032666250241675,4.967071656674657,6.801626337057111,5.033773556044772,6.654013542210448,4.222413352746541,5.230038823160189,4.635728360149412,3.4996146444132274,5.9350107401300045,6.530208526120296,4.218903629138295,6.3171338362770895,8.042342663802424,5.894687237843132,5.5105820947816335,7.028373084548407,3.5923808327614415,3.4142486149954845,4.03450423938507,4.117632260883098,5.698203058518793,4.041032374444815,4.323708549037459,4.658899641633317,4.7656067001551365,5.671217122380298,5.077424699072036,6.244020163028116,5.444243776254092,4.124608564287658,5.977518752864871,4.225068123477861,3.882342067895042
8,2.6804362318346255,6.0125692006640925,5.329352216835387,8.036435777004389,6.09936761124505,5.565284546919107,7.355576197494622,6.72496281042841,7.592264887467476,5.801767551581558,9.419111502921993,7.285695108690831,12.242513915341394,8.467022228907116,6.525512900464116,6.902907010310905,4.464075280675213,9.347932683852866,6.422275122116128,9.196584615933354,8.77468666197397,9.78266932487549,4.809110269615879,4.377568108499789,8.39531651228868,5.779036721420866,8.175213152050377,8.415628563636357,6.358772294489689,6.322842889371548,8.932001222968543,8.328808256243185,8.83251573904609,5.681218820517496,5.930327023199082,6.189117394793127,7.376413504864878,5.69384102663565,5.945510115720753,8.078436395037109,7.245661864492495,7.044281332314796,7.867548139195122,8.1857299757635,9.882313530244575,8.11436896704288,9.466473723231012,5.078370689639211,6.799049769416521,7.60001296383621,7.593622582807607,8.671946864891417,6.719104181446179,5.850106974155849,7.496703114509214,9.270684275706818,6.974486437147578,6.5962137057159165,8.596493516181365,5.816129956102281,9.38684817837922,7.479144388718013,8.250977580121301,8.17959756700672,7.3720385010167915,9.153551060394214,7.784254717275754,8.471882514365145,7.681660044566048,5.289699355962712,6.7133001660024725,6.608789004048802,4.789717545238765,9.125289730137487,6.0574847716751625,7.926453401558058,7.150061021868962,9.883713845820516,8.525142109838889,4.70493432592239,8.24995998601845,10.723595392528775,6.371618045628548,5.755301880018013,7.8981927403021,7.17089205140283,6.777707948131603,7.004059923674197,5.948509234394714,6.338355463505664,7.523939682943824,7.084118530288345,6.633454303115297,6.336788851130141,10.040091782986003,6.77920514749338,9.410154206865075,7.357408646029134,7.792721761557615,8.830078784423275,7.031967949008182,6.482289935191361,8.241100433995076,4.615006918937878,8.484489165107886,7.733486103688553,6.251625406605835,5.691442799000097,8.087058013984011,7.3914512248567,5.8749883335134445,4.59148442571255,5.869531997419412,5.658973451728825,4.823210734221669,6.4473934746548816,4.93452793014796,6.8120429277896175,8.859823390199836,7.006291111674573,8.472042853424934,5.844962789923386,7.173972224400877,6.220662849710534,4.8403440438157315,7.622966415045181,8.686790203782836,5.753450568667719,8.435297972231316,10.763246412160163,7.685913017148831,7.505000216536572,9.362953147996631,5.001025963369623,4.835099599459355,5.3703762916516355,5.808816748106128,7.759311552435426,5.40573885465597,6.144819503767269,6.8100437985301765,6.13869410045272,7.539124974421271,6.970116001178888,8.132655460156256,7.141036445939412,5.816515622116021,8.335394279801738,5.662319690942361,5.408545367465133
9,3.8666728505506405,7.942231044354685,7.597857691520357,10.487541369441493,8.086829195934609,7.7680340762670195,10.128691697395505,9.393004000103351,9.905209904333997,8.410693540836991,12.946490564680799,9.476967319343075,15.569577660263516,10.852235656949908,8.634160118323964,8.918909251546797,6.25403280112859,12.517789175266577,9.017714673241985,12.115204463763087,11.525802049903527,13.393552946451429,6.578619526718155,6.12425687761458,11.250011011879455,8.052653204286422,10.482718304379674,11.60727960450788,8.68361723571308,8.191536278852185,12.273007760715103,11.558632944045538,11.824927856944889,7.793713651950858,7.952544617108463,8.224253637209568,9.577789730357843,8.020611157107368,7.958372246114805,10.999692417460732,9.533959440973248,9.461859167876394,10.364373918244771,10.668758231581045,12.988159177026898,11.153798040832779,12.330089799813853,7.252529674585654,9.012564137082187,9.844872833789232,10.01445274924115,11.57460579466291,8.862261164573288,8.011323108315738,9.94863540799815,12.127586689139253,9.427245837468233,9.417773959841298,11.060646858656568,7.886499310890582,12.474036243291877,10.660842373159408,11.042923444356656,10.464099958867223,10.096889277074421,11.929738500728039,10.308188260089096,11.422346250135702,10.099005988692896,7.586030505328631,9.551069360002655,9.08704435314597,6.869908503436431,12.034541745960452,8.342697660365358,10.739772215313074,9.664378984722715,12.881555850998852,11.171332449148274,6.320230097477696,11.236061335742754,14.242328717311933,9.080754043109513,7.841179830194166,10.827956087024251,9.665507230319594,9.32974216373369,9.49904610300687,8.070876837942881,8.777042867189168,10.42038751755405,9.156618875326691,9.467202898449518,8.445021644127593,13.269105767846003,9.405214619440265,12.149307123612738,10.114948120205169,9.992866889462917,12.075919935751914,9.9060299017493,8.619801168518674,10.635941831612001,6.746568872407578,11.608993163003356,10.170909104876266,8.81318636331098,7.945984337177329,10.765140083685127,10.131315404699597,8.054130595959752,6.7763378421646365,8.451478058884081,8.21510515687616,6.792763353363506,8.84258787122166,6.987081950948276,9.410193092029646,11.515780263412143,9.883306531175903,10.825402931243506,8.175885907557216,9.821921670385862,8.322782485260957,6.80655186139518,9.778715491526023,11.656197472610582,7.913249661747264,11.385354575556716,14.413109216986689,10.078135886564947,10.314085753778729,12.579571238605833,7.011616569117909,6.907650172360924,7.2002253694869855,8.182348511557459,10.572249460858831,7.275859657377122,8.755203854380916,9.886380229656309,7.941362784151398,10.067967702851847,9.564470215783588,10.675242487208813,9.459025172871623,8.169763228340722,11.622377358720165,7.653433338217486,7.606315382948897
